idx,file,branch_id,branch_name,cache_id,cache_name,size_tier,SIZE,N,predictor_stress_type,expected_dominant_miss_type,kind
1534,1534_grid_b31_prime_period13__c34_variable_length_burst_reuse.c,b31,prime_period13,c34,variable_length_burst_reuse,xlarge_DRAM,8388608,8000000,static/periodic,capacity (uniform random),grid
1535,1535_grid_b31_prime_period13__c35_checkerboard_red_black.c,b31,prime_period13,c35,checkerboard_red_black,small_L1,4096,1000000,static/periodic,mixed spatial (traversal-order dependent),grid
1536,1536_grid_b31_prime_period13__c36_im2col_overlapping_patch_gather.c,b31,prime_period13,c36,im2col_overlapping_patch_gather,medium_L2,65536,3000000,static/periodic,compulsory+streaming (prefetch-friendly),grid
1537,1537_grid_b31_prime_period13__c37_double_buffer_epoch_alternation.c,b31,prime_period13,c37,double_buffer_epoch_alternation,large_L3,1048576,5000000,static/periodic,conflict+capacity (thrashing/alternation),grid
1538,1538_grid_b31_prime_period13__c38_cuckoo_double_hash_probe.c,b31,prime_period13,c38,cuckoo_double_hash_probe,xlarge_DRAM,8388608,8000000,static/periodic,capacity+compulsory (indirect gather/scatter),grid
1539,1539_grid_b31_prime_period13__c39_bounded_random_walk.c,b31,prime_period13,c39,bounded_random_walk,small_L1,4096,1000000,static/periodic,capacity (uniform random),grid
1540,1540_grid_b31_prime_period13__c40_causal_attention_triangular.c,b31,prime_period13,c40,causal_attention_triangular,medium_L2,65536,3000000,static/periodic,mixed/unclassified,grid
1541,1541_grid_b31_prime_period13__c41_skip_list_multilevel_hop.c,b31,prime_period13,c41,skip_list_multilevel_hop,large_L3,1048576,5000000,static/periodic,"compulsory+latency-bound (dependent loads, no prefetch)",grid
1542,1542_grid_b31_prime_period13__c42_cache_oblivious_funnel_stride.c,b31,prime_period13,c42,cache_oblivious_funnel_stride,xlarge_DRAM,8388608,8000000,static/periodic,compulsory+streaming (prefetch-friendly),grid
1543,1543_grid_b31_prime_period13__c43_whole_buffer_rotation.c,b31,prime_period13,c43,whole_buffer_rotation,small_L1,4096,1000000,static/periodic,mixed/unclassified,grid
1544,1544_grid_b31_prime_period13__c44_naive_gemm_row_col_alternation.c,b31,prime_period13,c44,naive_gemm_row_col_alternation,medium_L2,65536,3000000,static/periodic,compulsory+streaming (prefetch-friendly),grid
1545,1545_grid_b31_prime_period13__c45_read_hot_write_cold_split.c,b31,prime_period13,c45,read_hot_write_cold_split,large_L3,1048576,5000000,static/periodic,temporal reuse (skewed/hot-set),grid
1546,1546_grid_b31_prime_period13__c46_cantor_gap_sparse.c,b31,prime_period13,c46,cantor_gap_sparse,xlarge_DRAM,8388608,8000000,static/periodic,"compulsory (sparse, low reuse)",grid
1547,1547_grid_b31_prime_period13__c47_false_sharing_line_cycle.c,b31,prime_period13,c47,false_sharing_line_cycle,small_L1,4096,1000000,static/periodic,conflict/associativity,grid
1548,1548_grid_b31_prime_period13__c48_exponential_backoff_probe.c,b31,prime_period13,c48,exponential_backoff_probe,medium_L2,65536,3000000,static/periodic,capacity (uniform random),grid
1549,1549_grid_b31_prime_period13__c49_binary_heap_parent_child.c,b31,prime_period13,c49,binary_heap_parent_child,large_L3,1048576,5000000,static/periodic,capacity (uniform random),grid
1550,1550_grid_b31_prime_period13__c50_streaming_with_periodic_flush.c,b31,prime_period13,c50,streaming_with_periodic_flush,xlarge_DRAM,8388608,8000000,static/periodic,compulsory+streaming (prefetch-friendly),grid
1551,1551_grid_b32_emulated_2bit_saturating_counter__c01_sequential_unit_stride.c,b32,emulated_2bit_saturating_counter,c01,sequential_unit_stride,xlarge_DRAM,8388608,8000000,value-dependent,compulsory+streaming (prefetch-friendly),grid
1552,1552_grid_b32_emulated_2bit_saturating_counter__c02_sequential_wraparound_large.c,b32,emulated_2bit_saturating_counter,c02,sequential_wraparound_large,small_L1,4096,1000000,value-dependent,compulsory+streaming (prefetch-friendly),grid
1553,1553_grid_b32_emulated_2bit_saturating_counter__c03_fixed_stride_small.c,b32,emulated_2bit_saturating_counter,c03,fixed_stride_small,medium_L2,65536,3000000,value-dependent,compulsory+streaming (prefetch-friendly),grid
1554,1554_grid_b32_emulated_2bit_saturating_counter__c04_fixed_stride_large.c,b32,emulated_2bit_saturating_counter,c04,fixed_stride_large,large_L3,1048576,5000000,value-dependent,compulsory+streaming (prefetch-friendly),grid
1555,1555_grid_b32_emulated_2bit_saturating_counter__c05_random_small_working_set.c,b32,emulated_2bit_saturating_counter,c05,random_small_working_set,xlarge_DRAM,8388608,8000000,value-dependent,temporal reuse (capacity-sensitive),grid
1556,1556_grid_b32_emulated_2bit_saturating_counter__c06_random_full_working_set.c,b32,emulated_2bit_saturating_counter,c06,random_full_working_set,small_L1,4096,1000000,value-dependent,capacity (uniform random),grid
1557,1557_grid_b32_emulated_2bit_saturating_counter__c07_matrix_row_major.c,b32,emulated_2bit_saturating_counter,c07,matrix_row_major,medium_L2,65536,3000000,value-dependent,mixed spatial (traversal-order dependent),grid
1558,1558_grid_b32_emulated_2bit_saturating_counter__c08_matrix_col_major.c,b32,emulated_2bit_saturating_counter,c08,matrix_col_major,large_L3,1048576,5000000,value-dependent,mixed spatial (traversal-order dependent),grid
1559,1559_grid_b32_emulated_2bit_saturating_counter__c09_matrix_tiled_blocked.c,b32,emulated_2bit_saturating_counter,c09,matrix_tiled_blocked,xlarge_DRAM,8388608,8000000,value-dependent,mixed spatial (traversal-order dependent),grid
1560,1560_grid_b32_emulated_2bit_saturating_counter__c10_pointer_chase_linked_list.c,b32,emulated_2bit_saturating_counter,c10,pointer_chase_linked_list,small_L1,4096,1000000,value-dependent,"compulsory+latency-bound (dependent loads, no prefetch)",grid
1561,1561_grid_b32_emulated_2bit_saturating_counter__c11_sliding_window.c,b32,emulated_2bit_saturating_counter,c11,sliding_window,medium_L2,65536,3000000,value-dependent,mixed/unclassified,grid
1562,1562_grid_b32_emulated_2bit_saturating_counter__c12_prime_stride_anti_alias.c,b32,emulated_2bit_saturating_counter,c12,prime_stride_anti_alias,large_L3,1048576,5000000,value-dependent,compulsory+streaming (prefetch-friendly),grid
1563,1563_grid_b32_emulated_2bit_saturating_counter__c13_two_stream_interleaved.c,b32,emulated_2bit_saturating_counter,c13,two_stream_interleaved,xlarge_DRAM,8388608,8000000,value-dependent,mixed/unclassified,grid
1564,1564_grid_b32_emulated_2bit_saturating_counter__c14_temporal_burst_reuse.c,b32,emulated_2bit_saturating_counter,c14,temporal_burst_reuse,small_L1,4096,1000000,value-dependent,mixed/unclassified,grid
1565,1565_grid_b32_emulated_2bit_saturating_counter__c15_reverse_sequential.c,b32,emulated_2bit_saturating_counter,c15,reverse_sequential,medium_L2,65536,3000000,value-dependent,compulsory+streaming (prefetch-friendly),grid
1566,1566_grid_b32_emulated_2bit_saturating_counter__c16_block_sparse.c,b32,emulated_2bit_saturating_counter,c16,block_sparse,large_L3,1048576,5000000,value-dependent,mixed spatial (traversal-order dependent),grid
1567,1567_grid_b32_emulated_2bit_saturating_counter__c17_zipf_like_hot_buckets.c,b32,emulated_2bit_saturating_counter,c17,zipf_like_hot_buckets,xlarge_DRAM,8388608,8000000,value-dependent,temporal reuse (skewed/hot-set),grid
1568,1568_grid_b32_emulated_2bit_saturating_counter__c18_producer_consumer_two_pointer.c,b32,emulated_2bit_saturating_counter,c18,producer_consumer_two_pointer,small_L1,4096,1000000,value-dependent,mixed/unclassified,grid
1569,1569_grid_b32_emulated_2bit_saturating_counter__c19_matrix_diagonal_wavefront.c,b32,emulated_2bit_saturating_counter,c19,matrix_diagonal_wavefront,medium_L2,65536,3000000,value-dependent,mixed spatial (traversal-order dependent),grid
1570,1570_grid_b32_emulated_2bit_saturating_counter__c20_hot_cold_phase_alternation.c,b32,emulated_2bit_saturating_counter,c20,hot_cold_phase_alternation,large_L3,1048576,5000000,value-dependent,temporal reuse (skewed/hot-set),grid
1571,1571_grid_b32_emulated_2bit_saturating_counter__c21_pyramid_multiresolution_stride.c,b32,emulated_2bit_saturating_counter,c21,pyramid_multiresolution_stride,xlarge_DRAM,8388608,8000000,value-dependent,compulsory+streaming (prefetch-friendly),grid
1572,1572_grid_b32_emulated_2bit_saturating_counter__c22_tensor_3d_slice_poor_locality.c,b32,emulated_2bit_saturating_counter,c22,tensor_3d_slice_poor_locality,small_L1,4096,1000000,value-dependent,mixed/unclassified,grid
1573,1573_grid_b32_emulated_2bit_saturating_counter__c23_struct_of_array_field_burst.c,b32,emulated_2bit_saturating_counter,c23,struct_of_array_field_burst,medium_L2,65536,3000000,value-dependent,compulsory+streaming (prefetch-friendly),grid
1574,1574_grid_b32_emulated_2bit_saturating_counter__c24_banked_interleaved_access.c,b32,emulated_2bit_saturating_counter,c24,banked_interleaved_access,large_L3,1048576,5000000,value-dependent,compulsory+streaming (prefetch-friendly),grid
1575,1575_grid_b32_emulated_2bit_saturating_counter__c25_lru_recency_weighted_reuse.c,b32,emulated_2bit_saturating_counter,c25,lru_recency_weighted_reuse,xlarge_DRAM,8388608,8000000,value-dependent,temporal reuse (capacity-sensitive),grid
1576,1576_grid_b32_emulated_2bit_saturating_counter__c26_geometric_stride_growth.c,b32,emulated_2bit_saturating_counter,c26,geometric_stride_growth,small_L1,4096,1000000,value-dependent,compulsory+streaming (prefetch-friendly),grid
1577,1577_grid_b32_emulated_2bit_saturating_counter__c27_reduction_broadcast_pattern.c,b32,emulated_2bit_saturating_counter,c27,reduction_broadcast_pattern,medium_L2,65536,3000000,value-dependent,compulsory+streaming (prefetch-friendly),grid
1578,1578_grid_b32_emulated_2bit_saturating_counter__c28_morton_zorder_traversal.c,b32,emulated_2bit_saturating_counter,c28,morton_zorder_traversal,large_L3,1048576,5000000,value-dependent,mixed spatial (traversal-order dependent),grid
1579,1579_grid_b32_emulated_2bit_saturating_counter__c29_ping_pong_cache_thrash.c,b32,emulated_2bit_saturating_counter,c29,ping_pong_cache_thrash,xlarge_DRAM,8388608,8000000,value-dependent,conflict/associativity,grid
1580,1580_grid_b32_emulated_2bit_saturating_counter__c30_gather_scatter_indirect_table.c,b32,emulated_2bit_saturating_counter,c30,gather_scatter_indirect_table,small_L1,4096,1000000,value-dependent,capacity (uniform random),grid
1581,1581_grid_b32_emulated_2bit_saturating_counter__c31_fibonacci_stride.c,b32,emulated_2bit_saturating_counter,c31,fibonacci_stride,medium_L2,65536,3000000,value-dependent,compulsory+streaming (prefetch-friendly),grid
1582,1582_grid_b32_emulated_2bit_saturating_counter__c32_hilbert_curve_traversal.c,b32,emulated_2bit_saturating_counter,c32,hilbert_curve_traversal,large_L3,1048576,5000000,value-dependent,mixed spatial (traversal-order dependent),grid
1583,1583_grid_b32_emulated_2bit_saturating_counter__c33_cache_set_conflict_stress.c,b32,emulated_2bit_saturating_counter,c33,cache_set_conflict_stress,xlarge_DRAM,8388608,8000000,value-dependent,conflict/associativity,grid
1584,1584_grid_b32_emulated_2bit_saturating_counter__c34_variable_length_burst_reuse.c,b32,emulated_2bit_saturating_counter,c34,variable_length_burst_reuse,small_L1,4096,1000000,value-dependent,capacity (uniform random),grid
1585,1585_grid_b32_emulated_2bit_saturating_counter__c35_checkerboard_red_black.c,b32,emulated_2bit_saturating_counter,c35,checkerboard_red_black,medium_L2,65536,3000000,value-dependent,mixed spatial (traversal-order dependent),grid
1586,1586_grid_b32_emulated_2bit_saturating_counter__c36_im2col_overlapping_patch_gather.c,b32,emulated_2bit_saturating_counter,c36,im2col_overlapping_patch_gather,large_L3,1048576,5000000,value-dependent,compulsory+streaming (prefetch-friendly),grid
1587,1587_grid_b32_emulated_2bit_saturating_counter__c37_double_buffer_epoch_alternation.c,b32,emulated_2bit_saturating_counter,c37,double_buffer_epoch_alternation,xlarge_DRAM,8388608,8000000,value-dependent,conflict+capacity (thrashing/alternation),grid
1588,1588_grid_b32_emulated_2bit_saturating_counter__c38_cuckoo_double_hash_probe.c,b32,emulated_2bit_saturating_counter,c38,cuckoo_double_hash_probe,small_L1,4096,1000000,value-dependent,capacity+compulsory (indirect gather/scatter),grid
1589,1589_grid_b32_emulated_2bit_saturating_counter__c39_bounded_random_walk.c,b32,emulated_2bit_saturating_counter,c39,bounded_random_walk,medium_L2,65536,3000000,value-dependent,capacity (uniform random),grid
1590,1590_grid_b32_emulated_2bit_saturating_counter__c40_causal_attention_triangular.c,b32,emulated_2bit_saturating_counter,c40,causal_attention_triangular,large_L3,1048576,5000000,value-dependent,mixed/unclassified,grid
1591,1591_grid_b32_emulated_2bit_saturating_counter__c41_skip_list_multilevel_hop.c,b32,emulated_2bit_saturating_counter,c41,skip_list_multilevel_hop,xlarge_DRAM,8388608,8000000,value-dependent,"compulsory+latency-bound (dependent loads, no prefetch)",grid
1592,1592_grid_b32_emulated_2bit_saturating_counter__c42_cache_oblivious_funnel_stride.c,b32,emulated_2bit_saturating_counter,c42,cache_oblivious_funnel_stride,small_L1,4096,1000000,value-dependent,compulsory+streaming (prefetch-friendly),grid
1593,1593_grid_b32_emulated_2bit_saturating_counter__c43_whole_buffer_rotation.c,b32,emulated_2bit_saturating_counter,c43,whole_buffer_rotation,medium_L2,65536,3000000,value-dependent,mixed/unclassified,grid
1594,1594_grid_b32_emulated_2bit_saturating_counter__c44_naive_gemm_row_col_alternation.c,b32,emulated_2bit_saturating_counter,c44,naive_gemm_row_col_alternation,large_L3,1048576,5000000,value-dependent,compulsory+streaming (prefetch-friendly),grid
1595,1595_grid_b32_emulated_2bit_saturating_counter__c45_read_hot_write_cold_split.c,b32,emulated_2bit_saturating_counter,c45,read_hot_write_cold_split,xlarge_DRAM,8388608,8000000,value-dependent,temporal reuse (skewed/hot-set),grid
1596,1596_grid_b32_emulated_2bit_saturating_counter__c46_cantor_gap_sparse.c,b32,emulated_2bit_saturating_counter,c46,cantor_gap_sparse,small_L1,4096,1000000,value-dependent,"compulsory (sparse, low reuse)",grid
1597,1597_grid_b32_emulated_2bit_saturating_counter__c47_false_sharing_line_cycle.c,b32,emulated_2bit_saturating_counter,c47,false_sharing_line_cycle,medium_L2,65536,3000000,value-dependent,conflict/associativity,grid
1598,1598_grid_b32_emulated_2bit_saturating_counter__c48_exponential_backoff_probe.c,b32,emulated_2bit_saturating_counter,c48,exponential_backoff_probe,large_L3,1048576,5000000,value-dependent,capacity (uniform random),grid
1599,1599_grid_b32_emulated_2bit_saturating_counter__c49_binary_heap_parent_child.c,b32,emulated_2bit_saturating_counter,c49,binary_heap_parent_child,xlarge_DRAM,8388608,8000000,value-dependent,capacity (uniform random),grid
1600,1600_grid_b32_emulated_2bit_saturating_counter__c50_streaming_with_periodic_flush.c,b32,emulated_2bit_saturating_counter,c50,streaming_with_periodic_flush,small_L1,4096,1000000,value-dependent,compulsory+streaming (prefetch-friendly),grid
1601,1601_grid_b33_uniform_random_block_runs__c01_sequential_unit_stride.c,b33,uniform_random_block_runs,c01,sequential_unit_stride,small_L1,4096,1000000,stochastic,compulsory+streaming (prefetch-friendly),grid
1602,1602_grid_b33_uniform_random_block_runs__c02_sequential_wraparound_large.c,b33,uniform_random_block_runs,c02,sequential_wraparound_large,medium_L2,65536,3000000,stochastic,compulsory+streaming (prefetch-friendly),grid
1603,1603_grid_b33_uniform_random_block_runs__c03_fixed_stride_small.c,b33,uniform_random_block_runs,c03,fixed_stride_small,large_L3,1048576,5000000,stochastic,compulsory+streaming (prefetch-friendly),grid
1604,1604_grid_b33_uniform_random_block_runs__c04_fixed_stride_large.c,b33,uniform_random_block_runs,c04,fixed_stride_large,xlarge_DRAM,8388608,8000000,stochastic,compulsory+streaming (prefetch-friendly),grid
1605,1605_grid_b33_uniform_random_block_runs__c05_random_small_working_set.c,b33,uniform_random_block_runs,c05,random_small_working_set,small_L1,4096,1000000,stochastic,temporal reuse (capacity-sensitive),grid
1606,1606_grid_b33_uniform_random_block_runs__c06_random_full_working_set.c,b33,uniform_random_block_runs,c06,random_full_working_set,medium_L2,65536,3000000,stochastic,capacity (uniform random),grid
1607,1607_grid_b33_uniform_random_block_runs__c07_matrix_row_major.c,b33,uniform_random_block_runs,c07,matrix_row_major,large_L3,1048576,5000000,stochastic,mixed spatial (traversal-order dependent),grid
1608,1608_grid_b33_uniform_random_block_runs__c08_matrix_col_major.c,b33,uniform_random_block_runs,c08,matrix_col_major,xlarge_DRAM,8388608,8000000,stochastic,mixed spatial (traversal-order dependent),grid
1609,1609_grid_b33_uniform_random_block_runs__c09_matrix_tiled_blocked.c,b33,uniform_random_block_runs,c09,matrix_tiled_blocked,small_L1,4096,1000000,stochastic,mixed spatial (traversal-order dependent),grid
